	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3
pseudo_341	pseudo_transcript_0	0.46792921438069124	-0.27236847090150773	5	5	pseudo_transcript_0	0.7068914839806143	-0.016632102351974865	5	5	pseudo_transcript_0	0.9777782907057302	-0.13257653794569282	5	5	pseudo_transcript_0	0.7032406010900765	-0.23353429963101238	5	5	pseudo_transcript_0	0.8486161199697546	-0.0008851224505340335	5	5	pseudo_transcript_0	0.8840588354862796	-0.11679957463952007	5	5	pseudo_transcript_0	0.9947651873343111	-0.4273415705401804	5	5	pseudo_transcript_0	0.13321911319608684	0.9440201766464277	5	5	pseudo_transcript_0	0.4191377278118902	0.44623534173809914	5	5	pseudo_transcript_0	0.572462572485525	0.07615854715171243	4	4	pseudo_transcript_0	0.26022724412448917	1.1651933075147751	5	5	pseudo_transcript_0	0.16034166359060453	0.7301822900620962	4	4	pseudo_transcript_0	0.918434561829103	-0.7372524813880093	5	5	pseudo_transcript_0	0.1642009564918423	0.6607911881072248	5	5	pseudo_transcript_0	0.5074775581328637	-0.17693905636984267	5	5	pseudo_transcript_0	0.9262413135175941	-0.40564769836484027	5	5	pseudo_transcript_0	0.16173108310493067	0.21904215082699965	5	5	pseudo_transcript_0	0.38517463984281186	-0.11902253168278636	5	5
pseudo_342	pseudo_transcript_0	0.2894696245195232	-0.24666996525554885	5	5	pseudo_transcript_0	0.45645603458902273	0.1892401254492171	5	5	pseudo_transcript_0	0.8859994338876581	-0.0077145204847199845	5	5	pseudo_transcript_0	0.13509571763576073	-0.30456197297624366	5	5	pseudo_transcript_0	0.39375042639299473	0.15710676639441165	5	5	pseudo_transcript_0	0.5825152385225647	-0.0638499043329777	5	5	pseudo_transcript_0	0.6638089418894991	0.1352056527077788	5	5	pseudo_transcript_0	0.5937681902610425	-0.3477747125201369	5	5	pseudo_transcript_0	0.9383559693347372	-0.033322439579075325	5	5	pseudo_transcript_0	0.32682739891133983	0.4518495056501222	5	5	pseudo_transcript_0	0.4628388797980614	-0.664678548824745	5	5	pseudo_transcript_0	0.7939897028096156	-0.12529916071046995	5	5	pseudo_transcript_0	0.8537542028063538	-0.04143487563082068	5	5	pseudo_transcript_0	0.7724328891469683	0.17030446948951475	5	5	pseudo_transcript_0	0.8672706700647582	-0.010666293120492573	5	5	pseudo_transcript_0	0.8211142669398273	-0.11264794159643692	5	5	pseudo_transcript_0	0.8058572038751526	-0.023399185426732045	5	5	pseudo_transcript_0	0.8179299201456551	-0.06534986987146953	5	5
pseudo_343	pseudo_transcript_0	0.24403168573662082	0.13512102345753893	5	5	pseudo_transcript_0	0.4749903676617113	-0.29839171117519364	5	5	pseudo_transcript_0	0.7957263479448162	-0.095118539375502	5	5	pseudo_transcript_0	0.10166083815218996	0.12293176157205578	5	5	pseudo_transcript_0	0.8801797363167174	-0.28043913697297773	5	5	pseudo_transcript_0	0.6399349157001413	-0.021913901908961354	5	5	pseudo_transcript_0	0.31586115565526274	-0.43358229055030395	5	5	pseudo_transcript_0	0.03376645812065599	2.3712490221289433	5	5	pseudo_transcript_0	0.06546254358629595	0.9609500542744108	5	5	pseudo_transcript_0	0.1742930884946483	-0.5172161904620676	5	5	pseudo_transcript_0	0.07812011687870714	2.3262873270126763	5	5	pseudo_transcript_0	0.1991872620413775	0.9387524922147567	5	5	pseudo_transcript_0	0.6000575086098556	-0.14791009880084313	5	5	pseudo_transcript_0	0.11309751531401979	0.6210488857823012	5	5	pseudo_transcript_0	0.42252842848865857	0.18043579318381262	5	5	pseudo_transcript_0	0.6282618680678178	-0.12256981838496796	5	5	pseudo_transcript_0	0.17988582561509858	0.27367148927253315	5	5	pseudo_transcript_0	0.5074775581328637	0.10126433856049168	5	5
pseudo_344	pseudo_transcript_0	0.7425201271810473	0.04329093388789235	5	5	pseudo_transcript_0	0.12961896307769746	0.311425522434253	5	5	pseudo_transcript_0	0.1353098792531452	0.1434995964574081	5	5	pseudo_transcript_0	0.505904529129703	0.05732741652680364	5	5	pseudo_transcript_0	0.10355818792784603	0.22553418060727573	5	5	pseudo_transcript_0	0.08929706243754154	0.12691251956882862	5	5	pseudo_transcript_0	0.8787600984362913	-0.15938288083271523	5	5	pseudo_transcript_0	0.38636163047579264	-0.4671564130136427	5	5	pseudo_transcript_0	0.6048103752990057	-0.3658502968698622	5	5	pseudo_transcript_0	0.5490333405869058	-0.3289973032500458	5	5	pseudo_transcript_0	0.13709559461283413	-0.790748114333832	5	5	pseudo_transcript_0	0.16265308568686587	-0.5724543310187076	5	5	pseudo_transcript_0	0.8294072514567526	0.06511201466827281	5	5	pseudo_transcript_0	0.8834121233170901	-0.12311132861177816	5	5	pseudo_transcript_0	0.6069116482967193	0.04373767064608745	5	5	pseudo_transcript_0	0.8020542140941349	-0.1687467598824428	5	5	pseudo_transcript_0	0.6092041090311879	-0.16771580837869368	5	5	pseudo_transcript_0	0.6844881660281695	-0.13712129279910856	5	5
pseudo_345	pseudo_transcript_0	0.8537542028063538	0.02440553156333283	5	5	pseudo_transcript_0	0.2351927924250281	0.18548712371200027	5	5	pseudo_transcript_0	0.33697620600291855	0.06733576756831655	5	5	pseudo_transcript_0	0.6253579250223624	-0.004681579136155763	5	5	pseudo_transcript_0	0.1644494982244299	0.1532591799082383	5	5	pseudo_transcript_0	0.39511498855205496	0.053023517713914524	5	5	pseudo_transcript_0	0.4417348782941958	-0.2915348225546282	5	5	pseudo_transcript_0	0.4802050401677702	-0.8249521840659906	5	5	pseudo_transcript_0	0.36285611641404214	-0.49021369187081354	5	5	pseudo_transcript_0	0.5133161596947589	-0.28080192961247746	5	5	pseudo_transcript_0	0.1253920986554632	-1.4882961607983292	5	5	pseudo_transcript_0	0.08887756546649615	-0.8613232983640368	5	5	pseudo_transcript_0	0.5432664246221326	-0.21478469761272287	5	5	pseudo_transcript_0	0.7925674174928182	-0.1919470404188807	5	5	pseudo_transcript_0	0.5580359283108923	-0.20793718276470963	5	5	pseudo_transcript_0	0.4485688716192082	-0.20582847970473053	5	5	pseudo_transcript_0	0.4196907469516704	-0.2544137957563114	5	5	pseudo_transcript_0	0.23197735162860988	-0.2569692453841288	5	5
pseudo_346	pseudo_transcript_0	0.7568079570001587	-0.16119020671132273	5	5	pseudo_transcript_0	0.7667969068401288	-0.010338831232313888	5	5	pseudo_transcript_0	0.567989563446381	-0.06949421834311026	5	5	pseudo_transcript_0	0.674285668028741	-0.12377269571060523	5	5	pseudo_transcript_0	0.8827654888382779	-0.027543232264560864	5	5	pseudo_transcript_0	0.7699265062019	-0.04031359437790041	5	5	pseudo_transcript_0	0.8471729462297152	-0.08889222297339111	5	5	pseudo_transcript_0	0.276535489392458	1.1672290011906448	5	5	pseudo_transcript_0	0.29004305443429135	0.6309396557944226	5	5	pseudo_transcript_0	0.697466118048369	0.2044344933670307	5	5	pseudo_transcript_0	0.3779482584357863	1.2333552386799307	5	5	pseudo_transcript_0	0.28836345763962956	0.6146106959561467	5	5	pseudo_transcript_0	0.9047920966756381	-0.06641864685059395	5	5	pseudo_transcript_0	0.15591794251316402	0.7158817822300879	5	5	pseudo_transcript_0	0.32395016439303304	0.15165241104281557	5	5	pseudo_transcript_0	0.8262153383279205	-0.2306409443896861	5	5	pseudo_transcript_0	0.18882213668124814	0.48825117042746197	5	5	pseudo_transcript_0	0.2813421273213381	0.08596723934498766	5	5
pseudo_347	pseudo_transcript_0	0.20152973208742042	0.18023679046304297	5	5	pseudo_transcript_0	0.9340551733702943	0.02917579283681627	5	5	pseudo_transcript_0	0.2872375121761377	0.07731065024989157	5	5	pseudo_transcript_0	0.23101883346934315	0.07652187870310313	5	5	pseudo_transcript_0	0.7938305843129686	-0.03152235176454176	5	5	pseudo_transcript_0	0.5702129640266342	0.05562609688023747	5	5	pseudo_transcript_0	0.611123307503219	-0.3893171998803188	5	5	pseudo_transcript_0	0.06431441902769496	-1.7483177376915189	5	5	pseudo_transcript_0	0.034061299792157204	-0.8960179149388957	5	5	pseudo_transcript_0	0.867588684930656	-0.26041647933553275	5	5	pseudo_transcript_0	0.02356128770207839	-2.1610649539111964	5	5	pseudo_transcript_0	0.010373309542405569	-1.012863354853256	5	5	pseudo_transcript_0	0.7295516049187346	0.04130180176580208	5	5	pseudo_transcript_0	0.08761238507493349	-0.7856867848983704	5	5	pseudo_transcript_0	0.21850679460474798	-0.3902042240187795	5	5	pseudo_transcript_0	0.4760038566172857	0.019101631829059162	5	5	pseudo_transcript_0	0.023701121698278718	-0.7131200801273684	5	5	pseudo_transcript_0	0.1213347810219333	-0.2932113319619224	5	5
pseudo_348	pseudo_transcript_0	0.25927661363021204	0.06708475992930524	5	5	pseudo_transcript_0	0.6558355354428598	-0.10099320028478427	5	5	pseudo_transcript_0	0.5153810618258343	-0.0024171202826217125	5	5	pseudo_transcript_0	0.2780623110289282	0.027302938966719814	5	5	pseudo_transcript_0	0.7649209679457933	-0.049954773455263696	5	5	pseudo_transcript_0	0.5702129640266342	0.011148756646829369	5	5	pseudo_transcript_0	0.7509521644759353	-0.13710991584071178	5	5	pseudo_transcript_0	0.8442789615393153	0.5144823322872477	5	5	pseudo_transcript_0	0.7790555908203451	0.05040241924700628	5	5	pseudo_transcript_0	0.531022408256501	-0.18781651515329	5	5	pseudo_transcript_0	0.8401744030064706	-0.46005619634035017	5	5	pseudo_transcript_0	0.6456507449648536	-0.29517880702547655	5	5	pseudo_transcript_0	0.6850901323184073	0.2636024475295265	5	5	pseudo_transcript_0	0.9021965898436043	0.09518284328510256	5	5	pseudo_transcript_0	0.7166599868308468	0.0815371565557097	5	5	pseudo_transcript_0	0.9581846510112859	0.04050699595475871	5	5	pseudo_transcript_0	0.9568791750365533	-0.008584957309565563	5	5	pseudo_transcript_0	0.9386162429068877	-0.04501755589518467	5	5
pseudo_349	pseudo_transcript_0	0.301954691230115	0.10386020526383417	5	5	pseudo_transcript_0	0.2510658105567818	0.16645521980148412	5	5	pseudo_transcript_0	0.11802378823863945	0.12672713734687743	5	5	pseudo_transcript_0	0.10321113724339633	0.13782920190678372	5	5	pseudo_transcript_0	0.1348818180356485	0.1478391693277948	5	5	pseudo_transcript_0	0.029439002388544924	0.12422117804936635	5	5	pseudo_transcript_0	0.37798097179078216	-0.32459102889440256	5	5	pseudo_transcript_0	0.5612061013703196	-0.12599378836736133	5	5	pseudo_transcript_0	0.3881150198191132	-0.1603616045491465	5	5	pseudo_transcript_0	0.2550505576969363	-0.545294186628481	5	5	pseudo_transcript_0	0.30496119361801843	-0.42707840483188075	5	5	pseudo_transcript_0	0.1487424689935651	-0.66485717725596	5	5	pseudo_transcript_0	0.6917248884847149	-0.11196484181360011	5	5	pseudo_transcript_0	0.9099861354474238	0.11997701673730891	5	5	pseudo_transcript_0	0.9399197822067797	-0.06969009279395588	5	5	pseudo_transcript_0	0.969938562361033	-0.05609998109094333	5	5	pseudo_transcript_0	0.7624218616855684	0.04077964221229274	5	5	pseudo_transcript_0	0.9856201661082136	-0.01808656907535483	5	5
pseudo_35	pseudo_transcript_0	0.11106272732447967	-0.25460131338087383	5	5	pseudo_transcript_0	0.7026327826069472	0.06651212195611604	5	5	pseudo_transcript_0	0.2872375121761377	-0.11164828606247985	5	5	pseudo_transcript_0	0.05288243908317798	-0.25923939547705743	5	5	pseudo_transcript_0	0.8646929852558807	-0.03860037180531888	5	5	pseudo_transcript_0	0.12291782698065092	-0.11320293866585156	5	5	pseudo_transcript_0	0.14077134191312138	0.39165222598685195	5	5	pseudo_transcript_0	0.720712579714378	-0.3174691237925707	5	5	pseudo_transcript_0	0.6088355665636587	-0.037424925431981636	5	5	pseudo_transcript_0	0.17014328910243315	0.5079443718113956	5	5	pseudo_transcript_0	0.98138403805884	-0.27302168497939044	5	5	pseudo_transcript_0	0.5091457124133931	0.11482415529517476	5	5	pseudo_transcript_0	0.6352547820017105	0.2118173077957861	5	5	pseudo_transcript_0	0.7957263479448162	-0.10326745209197548	5	5	pseudo_transcript_0	0.7246312616891376	-0.12077890711257126	5	5	pseudo_transcript_0	0.8976569838670486	-0.15637731562689178	5	5	pseudo_transcript_0	0.8653372726015591	-0.08799251047440311	5	5	pseudo_transcript_0	0.8957124546148889	-0.1457421771970289	5	5
pseudo_350	pseudo_transcript_0	0.614952036690671	0.1418538122210146	5	5	pseudo_transcript_0	0.7462390700349761	-0.031363122781051085	5	5	pseudo_transcript_0	0.9067393960595873	0.013480546277154332	5	5	pseudo_transcript_0	0.7443788535452163	0.07612042626788924	5	5	pseudo_transcript_0	0.5602404990679561	0.002487589043049678	5	5	pseudo_transcript_0	0.5090531515570534	0.04572790611770567	5	5	pseudo_transcript_0	0.15619746219622582	0.5607709226482331	5	5	pseudo_transcript_0	0.20125528154837247	0.8558166879540235	5	5	pseudo_transcript_0	0.0771917238445622	0.6371830763499587	5	5	pseudo_transcript_0	0.1215332483976164	0.7015606819168602	5	5	pseudo_transcript_0	0.8853667535690976	0.1481240528921185	5	5	pseudo_transcript_0	0.30032765367330705	0.3467895097335148	5	5	pseudo_transcript_0	0.12192654412133923	1.0347857936910743	5	5	pseudo_transcript_0	0.3973956019617644	0.20353931322498378	5	5	pseudo_transcript_0	0.084319971255499	0.5818481031766168	5	5	pseudo_transcript_0	0.08976102017467254	0.7173558273151227	5	5	pseudo_transcript_0	0.6097778254899058	0.052956703915185255	5	5	pseudo_transcript_0	0.07397357032502586	0.37007372979882497	5	5
pseudo_351	pseudo_transcript_0	0.29851466127627124	0.20690304471601806	5	5	pseudo_transcript_0	0.7787091891147089	0.021127816299759735	5	5	pseudo_transcript_0	0.37937330670109193	0.12446754464892384	5	5	pseudo_transcript_0	0.08184501621513714	0.2254895663513685	5	5	pseudo_transcript_0	0.3829369700186227	0.0703465402094118	5	5	pseudo_transcript_0	0.07544244453558734	0.1611176449594684	5	5	pseudo_transcript_0	0.32950296356357256	0.38774214841303545	5	5	pseudo_transcript_0	0.6607556038895176	-1.2663403500941925	5	5	pseudo_transcript_0	0.7974174086924005	-0.3485915278969894	5	5	pseudo_transcript_0	0.46562512432452996	0.24984751540807834	5	5	pseudo_transcript_0	0.5726336000626732	-0.9156772244786934	5	5	pseudo_transcript_0	0.7414946663568573	-0.33771414097827507	5	5	pseudo_transcript_0	0.30349202887610105	0.8502885212662283	5	5	pseudo_transcript_0	0.6416936792402028	-0.5466717521109897	5	5	pseudo_transcript_0	0.5356855370209107	0.15572916707381224	5	5	pseudo_transcript_0	0.11124650535054627	0.5456047733345487	5	5	pseudo_transcript_0	0.790673688559471	-0.18552256478393958	5	5	pseudo_transcript_0	0.2278441070797501	0.23747167666018446	5	5
pseudo_352	pseudo_transcript_0	0.5932386077258853	-0.11393406979997471	5	5	pseudo_transcript_0	0.14956921800636783	-0.27771806284775913	5	5	pseudo_transcript_0	0.09242689016316825	-0.15151814830858423	5	5	pseudo_transcript_0	0.5530911251312041	-0.08296995792555627	5	5	pseudo_transcript_0	0.15687563215857017	-0.25183310134685194	5	5	pseudo_transcript_0	0.10513140850827145	-0.12997410300577442	5	5	pseudo_transcript_0	0.298384262934812	0.37573451808047476	5	5	pseudo_transcript_0	0.5430732958792934	0.5891164110472163	5	5	pseudo_transcript_0	0.3769073149802922	0.47582043393661283	5	5	pseudo_transcript_0	0.6810521151743256	0.3462475882759266	5	5	pseudo_transcript_0	0.5162228837738765	0.7441795390378463	5	5	pseudo_transcript_0	0.5508699790798484	0.5128921804947412	5	5	pseudo_transcript_0	0.18662626783246417	0.023984650958449778	5	5	pseudo_transcript_0	0.9080379079018331	-0.14235539125347282	5	5	pseudo_transcript_0	0.4836426805545502	0.05923399893710651	5	5	pseudo_transcript_0	0.5652161595784191	-0.01178927529794214	5	5	pseudo_transcript_0	0.914534085126327	-0.17058179149214303	5	5	pseudo_transcript_0	0.8769493446051935	0.027450716949511178	5	5
pseudo_353	pseudo_transcript_0	0.9947707238262029	0.07139112971849747	5	5	pseudo_transcript_0	0.5487138538776377	0.05704144545401637	5	5	pseudo_transcript_0	0.8102998293971385	0.06421628758625693	5	5	pseudo_transcript_0	0.8486161199697546	-0.08071692243459437	5	5	pseudo_transcript_0	0.745618832922108	0.03320045417552966	5	5	pseudo_transcript_0	0.8255772984891798	0.03307950497713685	5	5	pseudo_transcript_0	0.49606475509081027	0.3038510986506198	5	5	pseudo_transcript_0	0.979018583946635	0.21112460315545054	5	5	pseudo_transcript_0	0.7228927070248817	0.12036353584888788	5	5	pseudo_transcript_0	0.8268684505779955	-0.11430515694036021	5	5	pseudo_transcript_0	0.7762786257441091	-0.4345396632571938	5	5	pseudo_transcript_0	0.7901135479220327	-0.06718636904152171	5	5	pseudo_transcript_0	0.4826203424695552	0.2063009623238804	5	5	pseudo_transcript_0	0.82175149210277	0.12434802964475589	5	5	pseudo_transcript_0	0.446120093695479	0.18059122978661724	5	5	pseudo_transcript_0	0.7812237810332872	0.026030173066237006	5	5	pseudo_transcript_0	0.9307985826335917	-0.05693132559373985	5	5	pseudo_transcript_0	0.8556825966138362	-0.026999215274332643	5	5
pseudo_354	pseudo_transcript_0	0.9823525056677901	0.060721261126488735	5	5	pseudo_transcript_0	0.08491102954301549	0.2675376766751683	5	5	pseudo_transcript_0	0.2813421273213381	0.16258017742239636	5	5	pseudo_transcript_0	0.8518266824330645	0.0257510180799978	5	5	pseudo_transcript_0	0.09022691691428163	0.209879241202691	5	5	pseudo_transcript_0	0.22066051790061736	0.08310456090996801	5	5	pseudo_transcript_0	0.2908280711309357	0.20206207350259894	5	5	pseudo_transcript_0	0.9371137459609304	-0.06691485187668657	5	5	pseudo_transcript_0	0.5607902445033534	-0.058549423686088654	5	5	pseudo_transcript_0	0.5106604671023687	0.06477110337884144	5	5	pseudo_transcript_0	0.7020852749628306	-0.39861422967828936	5	5	pseudo_transcript_0	0.9682368810927222	-0.12842957132396923	5	5	pseudo_transcript_0	0.3592805102181723	0.30592914852587366	5	5	pseudo_transcript_0	0.29021625112532357	0.3731053696029436	5	5	pseudo_transcript_0	0.18148679336338291	0.33951725906440866	5	5	pseudo_transcript_0	0.5881478431160367	0.09557595651000289	5	5	pseudo_transcript_0	0.31637326139806077	0.20117902492954165	5	5	pseudo_transcript_0	0.2898427759640352	0.15001502433116992	5	5
pseudo_355	pseudo_transcript_0	0.5949400032039898	-0.13673288998508484	5	5	pseudo_transcript_0	0.31994770513248927	0.07035337424598437	5	5	pseudo_transcript_0	0.8313237553749132	-0.03318975786955025	5	5	pseudo_transcript_0	0.5286941762625552	-0.18244834541517418	5	5	pseudo_transcript_0	0.25310129637679046	0.12278826300200867	5	5	pseudo_transcript_0	0.8859994338876581	-0.05235082118961548	5	5	pseudo_transcript_0	0.2739409259082698	0.5817491052431056	5	5	pseudo_transcript_0	0.5103419907711033	-0.8111257449014072	5	5	pseudo_transcript_0	0.8518495370653295	-0.15321283185901874	5	5	pseudo_transcript_0	0.10100836793917271	0.9786904520950186	5	5	pseudo_transcript_0	0.12787678510960848	-1.3536956294609936	5	5	pseudo_transcript_0	0.7376971112249222	-0.16475163832583298	5	5	pseudo_transcript_0	0.6522882315347567	0.46093830624750115	5	5	pseudo_transcript_0	0.8511843716820123	-0.17115846721407268	5	5	pseudo_transcript_0	0.7887811946390035	0.2939015089290201	5	5	pseudo_transcript_0	0.5254831338659868	0.38046131623550766	5	5	pseudo_transcript_0	0.44075966520742815	-0.3358018629846949	5	5	pseudo_transcript_0	0.970591772588701	0.04924032779136576	5	5
pseudo_356	pseudo_transcript_0	0.3679329582296067	0.08874159576403462	5	5	pseudo_transcript_0	0.7812237811275791	0.046535978163607335	5	5	pseudo_transcript_0	0.6416936792402028	0.08892276301130546	5	5	pseudo_transcript_0	0.3883207717281406	0.13687028199442947	5	5	pseudo_transcript_0	0.8576118525976278	-0.021775839078287933	5	5	pseudo_transcript_0	0.639349109865626	-0.014055841287761947	5	5	pseudo_transcript_0	0.6226710014903547	-0.037380793334401474	5	5	pseudo_transcript_0	0.13883067381496167	-1.7106436011709778	5	5	pseudo_transcript_0	0.3512590566913366	-0.5017311654744577	5	5	pseudo_transcript_0	0.8636936057890823	0.24416429861221287	5	5	pseudo_transcript_0	0.2609334961571814	-1.3772559832127487	5	5	pseudo_transcript_0	0.6194018953478139	-0.4654859949136944	5	5	pseudo_transcript_0	0.3533005254358026	0.43839831457574335	5	5	pseudo_transcript_0	0.1746250636549479	-0.38934664282019726	5	5	pseudo_transcript_0	0.9125846123654554	-0.2134621532271771	5	5	pseudo_transcript_0	0.30157116782196125	0.3503201076342067	5	5	pseudo_transcript_0	0.272653992160822	-0.21872357069076265	5	5	pseudo_transcript_0	0.7099390492800466	0.07499379510225544	5	5
pseudo_357	pseudo_transcript_0	0.9954243756704759	-0.21361163628008997	5	5	pseudo_transcript_0	0.22626845377841298	0.25619451565990514	5	5	pseudo_transcript_0	0.441245446030599	0.043772217656074495	5	5	pseudo_transcript_0	0.9112852553140127	0.016849574014950335	5	5	pseudo_transcript_0	0.14386842900215518	0.2352515722143483	5	5	pseudo_transcript_0	0.22096943104534972	0.12402379115243926	5	5	pseudo_transcript_0	0.9007948442949238	-0.15281974376282714	5	5	pseudo_transcript_0	0.7121183566496018	-0.8331163613162144	5	5	pseudo_transcript_0	0.6723815180907771	0.12920492303013584	5	5	pseudo_transcript_0	0.7189550424867894	-0.2817941935799873	5	5	pseudo_transcript_0	0.7833123250852221	-0.8519244970466779	5	5	pseudo_transcript_0	0.6336621006748933	-0.44193964977623984	5	5	pseudo_transcript_0	0.9119349044069367	-0.30804902561265485	5	5	pseudo_transcript_0	0.7068914839806143	0.210218044170613	5	5	pseudo_transcript_0	0.9790851412873333	0.03202094492413915	5	5	pseudo_transcript_0	0.8659816494063222	-0.20577063161633813	5	5	pseudo_transcript_0	0.4368844710581409	0.09453545693013726	5	5	pseudo_transcript_0	0.8711398365636294	0.06853488283264414	5	5
pseudo_358	pseudo_transcript_0	0.4446544883669542	-0.08581356162898764	5	5	pseudo_transcript_0	0.06339474725248309	-0.35491703380259976	5	5	pseudo_transcript_0	0.0652845184842858	-0.24958783453755787	5	5	pseudo_transcript_0	0.9223370024196542	0.00043207963106016895	5	5	pseudo_transcript_0	0.22035191456127579	-0.3781984814528407	5	5	pseudo_transcript_0	0.17592935971659585	-0.15750820938692786	5	5	pseudo_transcript_0	0.9326813712954453	-0.31047146484532184	5	5	pseudo_transcript_0	0.5628689530669195	-0.13267007438280068	5	5	pseudo_transcript_0	0.6753855896243395	-0.17953716184600213	5	5	pseudo_transcript_0	0.6463070122894645	-0.3633763078062719	5	5	pseudo_transcript_0	0.7464382772910165	-0.007287282326686739	5	5	pseudo_transcript_0	0.6583386267616571	-0.07851678772034798	5	5	pseudo_transcript_0	0.8717850001613516	-0.589386940063387	5	5	pseudo_transcript_0	0.12633532863760139	-0.7148774742229639	5	5	pseudo_transcript_0	0.6862946646284467	-0.565944375099028	5	5	pseudo_transcript_0	0.8918252865498172	-0.4785371540061314	5	5	pseudo_transcript_0	0.12232230468808	-0.47682741778998183	5	5	pseudo_transcript_0	0.4364014552977503	-0.3614982640057456	5	5
pseudo_359	pseudo_transcript_0	0.2744487108390966	-0.16998434803272336	5	5	pseudo_transcript_0	0.7068914839806143	-0.03941326058761501	5	5	pseudo_transcript_0	0.30891360767834164	-0.1052870866715782	5	5	pseudo_transcript_0	0.18095196675656855	-0.2263616143887169	5	5	pseudo_transcript_0	0.8905301366240956	-0.010841515889931859	5	5	pseudo_transcript_0	0.4441665643397297	-0.15027332427751047	5	5	pseudo_transcript_0	0.5609299254793412	-0.2143912251096041	5	5	pseudo_transcript_0	0.9344992615990109	-0.43934295681966057	5	5	pseudo_transcript_0	0.842828147078512	-0.4267579703032383	5	5	pseudo_transcript_0	0.48863931471009214	-0.19567677850568135	5	5	pseudo_transcript_0	0.9548098913846219	-0.9394611020695564	5	5	pseudo_transcript_0	0.8956207440568553	-0.639683821017034	5	5	pseudo_transcript_0	0.21093829565197542	-0.7148617822393776	5	5	pseudo_transcript_0	0.760549154539289	-0.13347309810820274	5	5	pseudo_transcript_0	0.1321248860070697	-0.3661054624759381	5	5	pseudo_transcript_0	0.08976102017467254	-0.4155291964116052	5	5	pseudo_transcript_0	0.9810455213197417	-0.19806541559509316	5	5	pseudo_transcript_0	0.14431827013957338	-0.28348280990706815	5	5
pseudo_36	pseudo_transcript_0	0.2861258236302354	0.11203721951746892	5	5	pseudo_transcript_0	0.2652039660075005	-0.15971729455927997	5	5	pseudo_transcript_0	0.7693002846647696	-0.015348927514825491	5	5	pseudo_transcript_0	0.5713262179855851	0.07427218104375065	5	5	pseudo_transcript_0	0.23390285032035507	-0.16327870301839484	5	5	pseudo_transcript_0	0.6820823078349725	-0.047572243869996915	5	5	pseudo_transcript_0	0.987567733826088	-0.9994443990814285	5	5	pseudo_transcript_0	0.018419374777603578	-1.520694710207401	5	5	pseudo_transcript_0	0.013674069423245968	-1.0756139997936696	5	5	pseudo_transcript_0	0.5973407095393327	-0.7514291216332879	5	5	pseudo_transcript_0	0.013290854264740424	-1.7402196711490217	5	5	pseudo_transcript_0	0.055798969970057566	-1.1924570817491509	5	5	pseudo_transcript_0	0.9803920480053183	-0.5734695507732027	5	5	pseudo_transcript_0	0.006546388889366644	-0.8293949650799192	5	5	pseudo_transcript_0	0.132968483133037	-0.5694701264641355	5	5	pseudo_transcript_0	0.4985977892966904	-0.043796667110210206	5	5	pseudo_transcript_0	0.00783091520461194	-0.6633368178336724	5	5	pseudo_transcript_0	0.272653992160822	-0.38711271540783315	5	5
pseudo_360	pseudo_transcript_0	0.35500263560965173	0.056117502142861625	5	5	pseudo_transcript_0	0.8109349929700111	-0.06265470986555777	5	5	pseudo_transcript_0	0.6893094780343412	-0.06813897058176367	5	5	pseudo_transcript_0	0.3332790434260636	0.040275866874856125	5	5	pseudo_transcript_0	0.6241979703077742	-0.014235982911712575	5	5	pseudo_transcript_0	0.4704443574607521	-0.046782678097024834	5	5	pseudo_transcript_0	0.9548735020322251	-0.19620788013093204	5	5	pseudo_transcript_0	0.7392467734176755	0.23774158465012785	5	5	pseudo_transcript_0	0.7495610934290652	0.1934881698684788	5	5	pseudo_transcript_0	0.5175801782581164	-0.3896091539864958	5	5	pseudo_transcript_0	0.6593277483828333	0.38336171203420505	5	5	pseudo_transcript_0	0.95153647625476	-0.1370797687802369	5	5	pseudo_transcript_0	0.7184968109611979	0.06420194898803865	5	5	pseudo_transcript_0	0.9425273402949714	0.11089981414196781	5	5	pseudo_transcript_0	0.6522882315347567	0.12232889011730347	5	5	pseudo_transcript_0	0.7805949174089861	-0.14059310858600668	5	5	pseudo_transcript_0	0.5143235814398692	0.04507627618491136	5	5	pseudo_transcript_0	0.928194141359476	0.09655601794555364	5	5
