	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3
pseudo_864	pseudo_transcript_0	0.7389833633264291	0.02497386827987924	5	5	pseudo_transcript_0	0.06812215139726141	-0.20114891659904374	5	5	pseudo_transcript_0	0.22118904507212644	-0.10134053035807482	5	5	pseudo_transcript_0	0.2769017806742805	0.07570150038629551	5	5	pseudo_transcript_0	0.05856940595190075	-0.227887051693765	5	5	pseudo_transcript_0	0.32874306124201547	-0.07736311718683359	5	5	pseudo_transcript_0	0.3205200923298789	-0.24082092462723717	5	5	pseudo_transcript_0	0.9437719812744454	0.01586486237025345	5	5	pseudo_transcript_0	0.594817087665606	-0.13032635705659698	5	5	pseudo_transcript_0	0.33648001819463924	-0.45998140186209274	5.0	5.0	pseudo_transcript_0	0.8112500811277988	0.03093590889477536	5.0	5.0	pseudo_transcript_0	0.4738534223183326	-0.11469509981115357	5.0	5.0	pseudo_transcript_0	0.4887993050997861	-0.27615838215856475	5	5	pseudo_transcript_0	0.19177693610267132	-0.34499587009407295	5	5	pseudo_transcript_0	0.2609319270144659	-0.28271679055842674	5	5	pseudo_transcript_0	0.734656662657543	-0.23086608464706612	5	5	pseudo_transcript_0	0.2506460527716633	-0.3969622828161323	5	5	pseudo_transcript_0	0.35453505333747426	-0.24554813637719283	5	5
pseudo_865	pseudo_transcript_0	0.07050943278413006	0.13727279106981738	5	5	pseudo_transcript_0	0.08320347387425277	0.1569701987669496	5	5	pseudo_transcript_0	0.0184237438661726	0.12680686435709668	5	5	pseudo_transcript_0	0.019465302651119124	0.13600906832168172	5	5	pseudo_transcript_0	0.3135521082557404	0.13207429363987	5	5	pseudo_transcript_0	0.026134869049806983	0.1243524749811072	5	5	pseudo_transcript_0	0.1349117257287586	0.41297219645980604	5	5	pseudo_transcript_0	0.9242090112631077	-0.15883622179510945	5	5	pseudo_transcript_0	0.34379940390658226	0.08118837045283243	5	5	pseudo_transcript_0	0.07115109131667477	0.47085988661205547	5.0	5.0	pseudo_transcript_0	0.6414545892315371	-0.16544810571083515	5.0	5.0	pseudo_transcript_0	0.3388982008426852	0.18908031790902977	5.0	5.0	pseudo_transcript_0	0.014863857406464143	0.8321299155484012	5	5	pseudo_transcript_0	0.39055304122326273	0.26685861899235735	5	5	pseudo_transcript_0	0.0024995999598946164	0.387700092197772	5	5	pseudo_transcript_0	0.008853802233079083	0.88645480585364	5	5	pseudo_transcript_0	0.9363018335794198	0.07655125739129291	5	5	pseudo_transcript_0	0.010835010072708897	0.40430877936140686	5	5
pseudo_866	pseudo_transcript_0	0.09571347407071232	-0.2172599075765136	5	5	pseudo_transcript_0	0.45894757743862513	-0.10001037093256221	5	5	pseudo_transcript_0	0.027776323840238606	-0.1211629527705822	5	5	pseudo_transcript_0	0.09265154911582334	-0.2347049532186715	5	5	pseudo_transcript_0	0.5111979174682992	-0.05887059648085514	5	5	pseudo_transcript_0	0.03427481078743742	-0.11697968094517404	5	5	pseudo_transcript_0	0.5789051641390095	0.15915075390800706	5	5	pseudo_transcript_0	0.6008123178090519	0.1091405428284939	5	5	pseudo_transcript_0	0.5761785820565954	0.12584600646719876	5	5	pseudo_transcript_0	0.7693675239793789	0.12770030020425235	5.0	5.0	pseudo_transcript_0	0.5021756212520416	0.2291211216992741	5.0	5.0	pseudo_transcript_0	0.384626132839774	0.13598263546992478	5.0	5.0	pseudo_transcript_0	0.3057454363554757	-0.3392835961340106	5	5	pseudo_transcript_0	0.7795383171154109	-0.09207274141516107	5	5	pseudo_transcript_0	0.2578159701638605	-0.08287375630703424	5	5	pseudo_transcript_0	0.5351998799801749	-0.34634351594658214	5	5	pseudo_transcript_0	0.6465135448291105	0.17307964167547443	5	5	pseudo_transcript_0	0.8514278602362152	-0.18734269701036102	5	5
pseudo_867	pseudo_transcript_0	0.17142599111712697	0.1642116592257961	5	5	pseudo_transcript_0	0.879146987761984	-0.017316981887085355	5	5	pseudo_transcript_0	0.5341211857689869	0.07344733866935539	5	5	pseudo_transcript_0	0.17348881286587037	0.21747709815816077	5	5	pseudo_transcript_0	0.7965694644165366	-0.077185253296656	5	5	pseudo_transcript_0	0.4187369971724809	0.06250830708069005	5	5	pseudo_transcript_0	0.32736609889271995	-0.19478039534534727	5	5	pseudo_transcript_0	0.4019428251033149	0.2083481954567716	5	5	pseudo_transcript_0	0.7021867061802207	0.028911082490629635	5	5	pseudo_transcript_0	0.42006623988466696	-0.2048848358618772	5.0	5.0	pseudo_transcript_0	0.979269378049565	0.09744572857886376	5.0	5.0	pseudo_transcript_0	0.5264574502963205	-0.008545772324596699	5.0	5.0	pseudo_transcript_0	0.8417996129731843	0.13402063033867637	5	5	pseudo_transcript_0	0.29352506173735693	0.05358485296154055	5	5	pseudo_transcript_0	0.629534812179618	0.10589559363109004	5	5	pseudo_transcript_0	0.49344319872242803	0.11083862659807166	5	5	pseudo_transcript_0	0.8098836798826788	0.061207166842556095	5	5	pseudo_transcript_0	0.9532650366749693	0.041587162596039735	5	5
pseudo_868	pseudo_transcript_0	0.021656811001420213	0.17364474254343806	5	5	pseudo_transcript_0	0.47958260884986914	-0.09223788204693066	5	5	pseudo_transcript_0	0.4038054749762786	0.055510278571375825	5	5	pseudo_transcript_0	0.11544225111756282	0.19662344247876726	5	5	pseudo_transcript_0	0.8035364586290129	-0.07140482278354765	5	5	pseudo_transcript_0	0.40288296068042906	0.04110246581683285	5	5	pseudo_transcript_0	0.5267479785064018	-0.12016541612672722	5	5	pseudo_transcript_0	0.5002263248458327	-0.2204877413146582	5	5	pseudo_transcript_0	0.4023474436250567	-0.19416221591030056	5	5	pseudo_transcript_0	0.5083863537740652	-0.19890598211031185	5.0	5.0	pseudo_transcript_0	0.36223134462949735	-0.12349092528221678	5.0	5.0	pseudo_transcript_0	0.2968163445654891	-0.11649835682081522	5.0	5.0	pseudo_transcript_0	0.17846227185799335	0.3182573734039454	5	5	pseudo_transcript_0	0.16912732649002415	-0.3043417906686557	5	5	pseudo_transcript_0	0.74579914381411	0.015369859284404291	5	5	pseudo_transcript_0	0.3969174644805016	0.15775364111789517	5	5	pseudo_transcript_0	0.17142599111712697	-0.32381579451233816	5	5	pseudo_transcript_0	0.7613629661113581	-0.02212231834821442	5	5
pseudo_869	pseudo_transcript_0	0.22933997545133322	0.06999821041123849	5	5	pseudo_transcript_0	0.5043701858510868	0.077900393257321	5	5	pseudo_transcript_0	0.23381643630286753	0.08216004033054787	5	5	pseudo_transcript_0	0.6955036440702316	0.052011515194024305	5	5	pseudo_transcript_0	0.3423158751058535	0.10977107011136496	5	5	pseudo_transcript_0	0.2543841735555008	0.06764083096515128	5	5	pseudo_transcript_0	0.9319575017896774	-0.032392083565284065	5	5	pseudo_transcript_0	0.7169856139208948	0.03364248529043254	5	5	pseudo_transcript_0	0.9231102314735729	-0.03304260533492386	5	5	pseudo_transcript_0	0.5901382552726256	0.08861959705313631	5.0	5.0	pseudo_transcript_0	0.8189352587023367	0.025152258829452045	5.0	5.0	pseudo_transcript_0	0.5505135056195715	0.0892201572131629	5.0	5.0	pseudo_transcript_0	0.42157239812983693	0.14181760723482384	5	5	pseudo_transcript_0	0.3941822278768853	0.13154832604572167	5	5	pseudo_transcript_0	0.2995936884910426	0.1322767280585562	5	5	pseudo_transcript_0	0.31002301509528296	0.16926890657178753	5	5	pseudo_transcript_0	0.16559769674647473	0.27758351799772213	5	5	pseudo_transcript_0	0.14444395313118258	0.3091507772308167	5	5
pseudo_87	pseudo_transcript_0	0.1272554231767941	-0.13250105888620656	5	5	pseudo_transcript_0	0.475516938613582	-0.04237662704933934	5	5	pseudo_transcript_0	0.13693309984005086	-0.043526770464615526	5	5	pseudo_transcript_0	0.7420789402579369	-0.012867078257733098	5	5	pseudo_transcript_0	0.45696139140516	0.018030692981303678	5	5	pseudo_transcript_0	0.6418108461542952	-0.014196599592711362	5	5	pseudo_transcript_0	0.03886685668441961	0.6438700106896262	5	5	pseudo_transcript_0	0.6343122725903072	-0.15569586418538475	5	5	pseudo_transcript_0	0.07354072931937358	0.39236976413163677	5	5	pseudo_transcript_0	0.3266371496410727	0.4376578706918312	5.0	5.0	pseudo_transcript_0	0.7611414914321413	0.25278207368881195	5.0	5.0	pseudo_transcript_0	0.32001225130331024	0.44355737440500764	5.0	5.0	pseudo_transcript_0	0.09885588200599751	0.6124786998613433	5	5	pseudo_transcript_0	0.9135137272491569	-0.13786398984236384	5	5	pseudo_transcript_0	0.11170207100557542	0.3065860892208398	5	5	pseudo_transcript_0	0.27293785582898034	0.5174899369022322	5	5	pseudo_transcript_0	0.43062513288237203	0.11316510782931248	5	5	pseudo_transcript_0	0.16534771726765363	0.3545114280536164	5	5
pseudo_870	pseudo_transcript_0	0.5138367644548723	0.045380834572870066	5	5	pseudo_transcript_0	0.9996729949810117	-0.0029419216940510112	5	5	pseudo_transcript_0	0.5096180138734148	0.03508150729599946	5	5	pseudo_transcript_0	0.35071375332021293	0.07125257238812609	5	5	pseudo_transcript_0	0.6231448442466513	0.06675452298906241	5	5	pseudo_transcript_0	0.23381643630286753	0.08866934366813738	5	5	pseudo_transcript_0	0.9986899009476147	-0.0017126282342675991	5	5	pseudo_transcript_0	0.10706556977043553	0.23556652717833124	5	5	pseudo_transcript_0	0.1659539348506507	0.1108994475113871	5	5	pseudo_transcript_0	0.6130731574779715	0.09233495855445724	5.0	5.0	pseudo_transcript_0	0.8427378353528345	-0.043457507620009224	5.0	5.0	pseudo_transcript_0	0.7267757815584291	0.04057248540240726	5.0	5.0	pseudo_transcript_0	0.6115993675864136	0.15920824385565918	5	5	pseudo_transcript_0	0.26162788400410464	0.32297101697190694	5	5	pseudo_transcript_0	0.13350452095877793	0.24506230268307994	5	5	pseudo_transcript_0	0.2894010503579939	0.35158552162368717	5	5	pseudo_transcript_0	0.8920924043161831	0.26506230522049856	5	5	pseudo_transcript_0	0.24461216959547283	0.2587172552541089	5	5
pseudo_871	pseudo_transcript_0	0.18112212048341503	-0.13214130117348366	5	5	pseudo_transcript_0	0.1299348395472702	-0.48230796879316995	5	5	pseudo_transcript_0	0.09029021262114406	-0.33220496358809976	5	5	pseudo_transcript_0	0.08204334257085684	-0.20456342210846779	5	5	pseudo_transcript_0	0.22618006439318317	-0.3772938664005698	5	5	pseudo_transcript_0	0.08858953498376013	-0.2867476683888819	5	5	pseudo_transcript_0	0.77573518215583	-0.21418790092337273	5	5	pseudo_transcript_0	0.3307293975828739	0.31467696204844864	4	4	pseudo_transcript_0	0.28350209739845555	0.21791646817845559	4	4	pseudo_transcript_0	0.3456684938710014	0.22734610694826926	5.0	5.0	pseudo_transcript_0	0.23203265554575359	0.25810197088257086	4.0	4.0	pseudo_transcript_0	0.0646312360608573	0.25827785963863936	4.0	4.0	pseudo_transcript_0	0.5048936830824423	-0.6196497848169044	5	5	pseudo_transcript_0	0.542781358836836	-0.6544443558475725	5	5	pseudo_transcript_0	0.49447837426812224	-0.6118786233388125	5	5	pseudo_transcript_0	0.9226215004560074	-0.1066505275386616	5	5	pseudo_transcript_0	0.6047178760516532	-0.5987646299431223	5	5	pseudo_transcript_0	0.8321949644030637	-0.2521235334121413	5	5
pseudo_872	pseudo_transcript_0	0.10173682202111031	-0.3033739294419008	5	5	pseudo_transcript_0	0.48315557057371605	-0.0033491174830879897	5	5	pseudo_transcript_0	0.06701475376459891	-0.1533615234624944	5	5	pseudo_transcript_0	0.11831146956621738	-0.45815659590624885	5	5	pseudo_transcript_0	0.6219860554377792	-0.023349561668429497	5	5	pseudo_transcript_0	0.070127993893896	-0.23629510270591658	5	5	pseudo_transcript_0	0.06567369607243946	0.5313366300906696	5	5	pseudo_transcript_0	0.9542202078544665	0.08465682578855412	5	5	pseudo_transcript_0	0.2817175793941826	0.3460032598454674	5	5	pseudo_transcript_0	0.023317029377723914	0.8302459121586815	5.0	5.0	pseudo_transcript_0	0.671259447544537	-0.15531047978507997	5.0	5.0	pseudo_transcript_0	0.09376171304952483	0.34624303653521293	5.0	5.0	pseudo_transcript_0	0.502279062885173	0.00373210538331209	5	5	pseudo_transcript_0	0.9232724584431249	0.015247781426607496	5	5	pseudo_transcript_0	0.6786190714559404	0.05547062500606668	5	5	pseudo_transcript_0	0.4872565902546139	0.01590961447373712	5	5	pseudo_transcript_0	0.38469908907566697	-0.1497808363189985	5	5	pseudo_transcript_0	0.7972021671702215	-0.05705984592963139	5	5
pseudo_873	pseudo_transcript_0	0.469454044511214	-0.02028690335936102	5	5	pseudo_transcript_0	0.21536535051556516	0.03588654643230311	5	5	pseudo_transcript_0	0.5054174665201994	0.007799821536471051	5	5	pseudo_transcript_0	0.28347246489080224	-0.04606572100587263	5	5	pseudo_transcript_0	0.18762563545628863	0.07216963300050212	5	5	pseudo_transcript_0	0.6589251022030045	0.01630149814799628	5	5	pseudo_transcript_0	0.5924555302649082	0.09934174776171556	5	5	pseudo_transcript_0	0.5406667652860424	0.1408229059167405	5	5	pseudo_transcript_0	0.43784949877443613	0.15750929214639683	5	5	pseudo_transcript_0	0.7005174017086462	0.04424043574438624	5.0	5.0	pseudo_transcript_0	0.2197981681297173	-0.26943074695470215	5.0	5.0	pseudo_transcript_0	0.6458448727384205	-0.17936496696495172	5.0	5.0	pseudo_transcript_0	0.6058623775308372	0.03385261740219627	5	5	pseudo_transcript_0	0.10986817479896112	0.2974779811165708	5	5	pseudo_transcript_0	0.36268820532022694	0.13960773334173457	5	5	pseudo_transcript_0	0.9964029568733627	-0.1287856555293703	5	5	pseudo_transcript_0	0.9513065163055351	-0.12690554896356496	5	5	pseudo_transcript_0	0.6816226653039013	-0.09475314752582947	5	5
pseudo_874	pseudo_transcript_0	0.15943308070984563	0.07462059831421074	5	5	pseudo_transcript_0	0.3045856487066192	0.08853112683722153	5	5	pseudo_transcript_0	0.1483158742366895	0.12014646534475067	5	5	pseudo_transcript_0	0.09075856514923618	0.18646253714407304	5	5	pseudo_transcript_0	0.48315557037990264	0.08537002329564114	5	5	pseudo_transcript_0	0.16212378062083965	0.1619374193588533	5	5	pseudo_transcript_0	0.30478365447188716	0.3327424098819035	5	5	pseudo_transcript_0	0.41075010976646087	-0.19936271904956096	5	5	pseudo_transcript_0	0.9675667783542954	0.15688632690994217	5	5	pseudo_transcript_0	0.18347966310018138	0.5595360072200365	5.0	5.0	pseudo_transcript_0	0.5277303502965499	0.23175032254060088	5.0	5.0	pseudo_transcript_0	0.23119211172076937	0.3545560565523511	5.0	5.0	pseudo_transcript_0	0.14785628120647748	0.6089522600880982	5	5	pseudo_transcript_0	0.9643683036376722	0.01105861697653196	5	5	pseudo_transcript_0	0.34733905093476736	0.3994769909853475	5	5	pseudo_transcript_0	0.04000392646052457	1.0182746248678618	5	5	pseudo_transcript_0	0.13499626083231336	0.5348088352222273	5	5	pseudo_transcript_0	0.045897931930903225	0.7673106408734834	5	5
pseudo_875	pseudo_transcript_0	0.1760933557240003	-0.13558163139869067	5	5	pseudo_transcript_0	0.5493220845588181	0.04649474978130556	5	5	pseudo_transcript_0	0.5876680937199019	-0.017308363679813334	5	5	pseudo_transcript_0	0.3238952018450044	-0.08271926934667184	5	5	pseudo_transcript_0	0.5244625969904013	0.02911245499723906	5	5	pseudo_transcript_0	0.8527133343960374	-0.03441311146397192	5	5	pseudo_transcript_0	0.6468744019649317	-0.1568134325086541	5	5	pseudo_transcript_0	0.026359859845825014	-0.6985386497172178	5	5	pseudo_transcript_0	0.0959916666479291	-0.4597486774312789	5	5	pseudo_transcript_0	0.3541590717188452	-0.37186206221564927	5.0	5.0	pseudo_transcript_0	0.2061631756471598	-0.19274673682151644	5.0	5.0	pseudo_transcript_0	0.15584108959410367	-0.1754413083890686	5.0	5.0	pseudo_transcript_0	0.27835288730663477	-0.3568576146496168	5	5	pseudo_transcript_0	0.050638915664447684	-0.31244742384761093	5	5	pseudo_transcript_0	0.06496343874228715	-0.39046813673443936	5	5	pseudo_transcript_0	0.17688037510449495	-0.5452383232294647	5	5	pseudo_transcript_0	0.2980687424182803	-0.09439035196620904	5	5	pseudo_transcript_0	0.1395488131585644	-0.18221998926435146	5	5
pseudo_876	pseudo_transcript_0	0.5249968285833706	0.015105680153520864	5	5	pseudo_transcript_0	0.28090475759085176	-0.15379196142816992	5	5	pseudo_transcript_0	0.8424407773847133	-0.09664318803382538	5	5	pseudo_transcript_0	0.6070078473837466	-0.0033408701351584726	5	5	pseudo_transcript_0	0.22429909632146616	-0.2516852089919258	5	5	pseudo_transcript_0	0.6864389110775665	-0.1351361502933388	5	5	pseudo_transcript_0	0.5958657175035759	-0.07927038729507616	5	5	pseudo_transcript_0	0.31704971076696875	0.3929120983293204	5	5	pseudo_transcript_0	0.4971997081073273	0.14695501412084144	5	5	pseudo_transcript_0	0.9376354040361277	0.07080142781952055	5.0	5.0	pseudo_transcript_0	0.406380719428331	0.3318535250350186	5.0	5.0	pseudo_transcript_0	0.7051351087698454	0.2536344580728383	5.0	5.0	pseudo_transcript_0	0.9330427524637467	-0.002365264318337154	5	5	pseudo_transcript_0	0.6828255202919264	-0.029116619378043117	5	5	pseudo_transcript_0	0.7107081252677274	-0.03811869990210492	5	5	pseudo_transcript_0	0.9722101935445294	0.07892646616019997	5	5	pseudo_transcript_0	0.272579433599346	-0.049812958150996435	5	5	pseudo_transcript_0	0.3452403889203298	0.08241371949871576	5	5
pseudo_877	pseudo_transcript_0	0.48674293712114325	-0.04584330256363195	5	5	pseudo_transcript_0	0.6985349965053533	0.01586374294872127	5	5	pseudo_transcript_0	0.6720291624360153	-0.028715550400637734	5	5	pseudo_transcript_0	0.2838405738683448	-0.16182618160302262	5	5	pseudo_transcript_0	0.5708441220885585	-0.012829930594026748	5	5	pseudo_transcript_0	0.697321875298675	-0.05615071679301692	5	5	pseudo_transcript_0	0.88187088335085	-0.1287299447122311	5	5	pseudo_transcript_0	0.5038828339116459	0.38700829706293954	5	5	pseudo_transcript_0	0.6719733616529497	0.1590784111419923	5	5	pseudo_transcript_0	0.8458861268466787	-0.12373579056389267	5.0	5.0	pseudo_transcript_0	0.6355603928885607	0.29664102282658766	5.0	5.0	pseudo_transcript_0	0.6940965433053238	0.0944801639056615	5.0	5.0	pseudo_transcript_0	0.41450500336768414	-0.2504396438794589	5	5	pseudo_transcript_0	0.42394381117137014	0.24112495397481196	5	5	pseudo_transcript_0	0.961101822840245	-0.0181321033155237	5	5	pseudo_transcript_0	0.27908037765486626	-0.13521764463540564	5	5	pseudo_transcript_0	0.42346890554501804	0.3444988925074505	5	5	pseudo_transcript_0	0.9480429750199604	0.05275168484990115	5	5
pseudo_878	pseudo_transcript_0	0.12143330351930232	-0.1320356927851605	5	5	pseudo_transcript_0	0.3740337068930586	0.12492615454770728	5	5	pseudo_transcript_0	0.9271792704612051	-0.03425268755549434	5	5	pseudo_transcript_0	0.03806070625147524	-0.16694536339215738	5	5	pseudo_transcript_0	0.5416950225750576	0.019353530206997354	5	5	pseudo_transcript_0	0.4857165088760238	-0.06525870792505212	5	5	pseudo_transcript_0	0.21267171085363712	-0.3284048038877466	5	5	pseudo_transcript_0	0.057621845472519126	-0.7536694007463098	5	5	pseudo_transcript_0	0.026706818188574292	-0.48905265440929796	5	5	pseudo_transcript_0	0.4721381325021101	-0.33051623004633573	5.0	5.0	pseudo_transcript_0	0.03160881259675149	-0.5353719141858074	5.0	5.0	pseudo_transcript_0	0.040109279688820755	-0.39342046327469365	5.0	5.0	pseudo_transcript_0	0.0626167313530442	-0.849984548580386	5	5	pseudo_transcript_0	0.43543468820013187	-0.22049965561681104	5	5	pseudo_transcript_0	0.012519412514811494	-0.4464727410834352	5	5	pseudo_transcript_0	0.09522469571432772	-0.7709685540787646	5	5	pseudo_transcript_0	0.13758345495363342	-0.508036882573877	5	5	pseudo_transcript_0	0.016302482185562035	-0.5085496681917278	5	5
pseudo_879	pseudo_transcript_0	0.8258056628247175	0.015586807419972112	5	5	pseudo_transcript_0	0.37095775906590367	0.10825450820227482	5	5	pseudo_transcript_0	0.5509633187473113	0.08327977716709208	5	5	pseudo_transcript_0	0.5921929224165685	0.05979482504668371	5	5	pseudo_transcript_0	0.6272079437663658	0.10096493322912535	5	5	pseudo_transcript_0	0.5680625809498536	0.06997471636611745	5	5	pseudo_transcript_0	0.42012436616017557	-0.14803598513681113	5	5	pseudo_transcript_0	0.2889593118663716	-0.41841466973262403	5	5	pseudo_transcript_0	0.25784302430691575	-0.28052971152365563	5	5	pseudo_transcript_0	0.27769698704600965	-0.2827251125215084	5.0	5.0	pseudo_transcript_0	0.7003677596241105	-0.31524267864406824	5.0	5.0	pseudo_transcript_0	0.41142991568433696	-0.25645572105261943	5.0	5.0	pseudo_transcript_0	0.5967336730839868	-0.14000460417261007	5	5	pseudo_transcript_0	0.4272768636387416	-0.04923860856307938	5	5	pseudo_transcript_0	0.4704615493283598	-0.08274090778422256	5	5	pseudo_transcript_0	0.5180736147756304	-0.09126538625372531	5	5	pseudo_transcript_0	0.6696390337736124	0.22381110958115302	5	5	pseudo_transcript_0	0.5691744191587754	-0.09312300981074978	5	5
pseudo_88	pseudo_transcript_1	0.17193996700687653	0.10779112599979791	5	5	pseudo_transcript_1	0.4287099754138155	-0.16134307654100624	5	5	pseudo_transcript_0	0.7858342949455409	-0.07658114831233148	5	5	pseudo_transcript_1	0.2995936882769735	0.08704808194292317	5	5	pseudo_transcript_1	0.18408181981237393	-0.134822260707988	5	5	pseudo_transcript_1	0.6098757450471157	-0.05244817290642237	5	5	pseudo_transcript_1	0.5413243783425357	-0.14134625561279787	5	5	pseudo_transcript_0	0.09792652676551876	0.4027859441361716	5	5	pseudo_transcript_0	0.2722805488722998	0.22705541722457287	5	5	pseudo_transcript_0	0.5362292689309909	-0.10937352832367679	5.0	5.0	pseudo_transcript_1	0.036847108227634894	0.5367018042677094	5.0	5.0	pseudo_transcript_1	0.09457561988342471	0.3182730595653748	5.0	5.0	pseudo_transcript_1	0.7626123479135729	0.10891140538180695	5	5	pseudo_transcript_0	0.42441902836521794	0.11799804522870659	5	5	pseudo_transcript_0	0.4887993050997861	-0.07210041261569207	5	5	pseudo_transcript_1	0.400582207112101	0.22937950302758492	5	5	pseudo_transcript_1	0.3722740950602803	0.5089322421100544	5	5	pseudo_transcript_1	0.28017403635420457	0.235348117859977	5	5
pseudo_880	pseudo_transcript_0	0.08905077534252788	0.25563321092533	5	5	pseudo_transcript_0	0.6786190714559404	0.10447170090131597	5	5	pseudo_transcript_0	0.08103902164873993	0.15200954944106418	5	5	pseudo_transcript_0	0.027718275644988313	0.3083788762986002	5	5	pseudo_transcript_0	0.7738842630317119	0.002333262153767159	5	5	pseudo_transcript_0	0.09441451014257213	0.15838261752110364	5	5	pseudo_transcript_0	0.4629737379435602	-0.2301734629350877	5	5	pseudo_transcript_0	0.6757584014490249	0.11565856736505888	5	5	pseudo_transcript_0	0.8376159424401467	0.080873267617996	5	5	pseudo_transcript_0	0.9573063391498338	-0.2655458046074896	5.0	5.0	pseudo_transcript_0	0.1837309529117842	0.19088238409831104	5.0	5.0	pseudo_transcript_0	0.5373251461895712	0.09221800091387429	5.0	5.0	pseudo_transcript_0	0.43640030501493	0.27640074455666525	5	5	pseudo_transcript_0	0.23093165794444703	0.18941438698281535	5	5	pseudo_transcript_0	0.3402366657104864	0.23290756576974028	5	5	pseudo_transcript_0	0.28347246489080224	0.8636684691643136	5	5	pseudo_transcript_0	0.12361667745400136	0.34397196754988363	5	5	pseudo_transcript_0	0.08305773469462174	0.5109178240862747	5	5
pseudo_881	pseudo_transcript_0	0.6030029447615965	-0.10468406490965261	5	5	pseudo_transcript_0	0.16484861046177013	-0.16877468898277934	5	5	pseudo_transcript_0	0.26618287428636855	-0.1680693429619505	5	5	pseudo_transcript_0	0.6277893144945003	-0.08465175205923137	5	5	pseudo_transcript_0	0.3937274666464312	-0.055743176421433206	5	5	pseudo_transcript_0	0.4263230086523889	-0.06793384089394316	5	5	pseudo_transcript_0	0.9757668834453895	0.1197630199898883	5	5	pseudo_transcript_0	0.7447381753882674	0.01578021260250499	5	5	pseudo_transcript_0	0.8750071247823655	-0.15277102173295873	5	5	pseudo_transcript_0	0.5935532060963837	0.0906670781827255	5.0	5.0	pseudo_transcript_0	0.40219704592361505	-0.22789120690878248	5.0	5.0	pseudo_transcript_0	0.9247974155747422	-0.03517571822713498	5.0	5.0	pseudo_transcript_0	0.6967156044916873	-0.131104818688393	5	5	pseudo_transcript_0	0.18900196744333042	-0.2666540026436988	5	5	pseudo_transcript_0	0.2403182614605015	-0.19939687081486904	5	5	pseudo_transcript_0	0.9460852650416361	0.0037246081500389994	5	5	pseudo_transcript_0	0.1711694348976841	-0.41864733363786627	5	5	pseudo_transcript_0	0.25885174203652705	-0.25396574414944445	5	5
pseudo_882	pseudo_transcript_0	0.9813624085958292	-0.007212312557902091	5	5	pseudo_transcript_0	0.33982179700801285	0.03287290676554	5	5	pseudo_transcript_0	0.4038054749762786	0.008103270318637612	5	5	pseudo_transcript_0	0.5848482221445548	-0.03369749138449004	5	5	pseudo_transcript_0	0.6840291814272301	0.07146935316159282	5	5	pseudo_transcript_0	0.9421708334925807	-0.013173173538059253	5	5	pseudo_transcript_0	0.6310317404624204	-0.18112249423650315	5	5	pseudo_transcript_0	0.7453588348076683	0.0924509814423039	5	5	pseudo_transcript_0	0.955783349327521	0.05617238413132077	5	5	pseudo_transcript_0	0.5476871776915011	0.30557200350017305	5.0	5.0	pseudo_transcript_0	0.4788261640688035	0.06689239337888993	5.0	5.0	pseudo_transcript_0	0.4697736290558524	0.14968664871060447	5.0	5.0	pseudo_transcript_0	0.8067084780937226	-0.27419748104040326	5	5	pseudo_transcript_0	0.14220281683372224	0.04293630005179291	5	5	pseudo_transcript_0	0.8630109339302979	0.01794169323349104	5	5	pseudo_transcript_0	0.6306996285115776	0.2821356900531365	5	5	pseudo_transcript_0	0.29616986360817943	0.19893634156015225	5	5	pseudo_transcript_0	0.6541855673863948	0.30790907312124466	5	5
